siret,codePostalEtablissement,libelleCommuneEtablissement,longitude,latitude,denominationUniteLegale,categorieJuridiqueUniteLegale
81276395100017,20290,LUCCIANA,9.442868,42.549442,ATELIER Y COIFFURE,5710
81277355400058,20200,BASTIA,9.442914,42.662972,BVP INGENIERIE,5710
81277998100016,20600,FURIANI,9.417183,42.652366,BIKERS SERVICES,5710
81284396900013,20200,VILLE-DI-PIETRABUGNO,9.452374,42.712183,BIGUGLIA OPTIQUE,5710
81284396900021,20620,BIGUGLIA,9.427212,42.59163,BIGUGLIA OPTIQUE,5710
81284946100015,20620,BIGUGLIA,9.427212,42.59163,PRESSING D'ORTALE,5499
81284946100023,20200,BASTIA,9.45539,42.708231,PRESSING D'ORTALE,5499
81290589100022,20290,LUCCIANA,9.459478,42.533201,VIA STRUCTURA,5499
81291027100012,20220,L'ILE ROUSSE,8.930975,42.629623,MATIAS PROJECTION ET RAVALEMENT,5710
81292484300012,20213,SORBO-OCAGNANO,9.456257,42.475645,VIRGA,5499
81292656600025,20290,BORGO,9.448254,42.566185,KALLISOFT,5499
81292723400011,20251,PANCHERACCIA,9.371592,42.218729,SOLAR ERICACEE,5499
81293877700016,20200,BASTIA,9.45539,42.708231,CHANTIERS NAVALS DE BASTIA,5499
81294151600575,20213,SORBO-OCAGNANO,9.485067,42.474157,ELYOR BH26,5710
81294151600849,20235,VALLE-DI-ROSTINO,9.2804116,42.4807475,ELYOR BH26,5710
81294151601458,20270,TALLONE,9.507887,42.172249,ELYOR BH26,5710
81294392600020,20200,BASTIA,9.45539,42.708231,GR COIFFURE,5499
81294530100016,20251,PANCHERACCIA,9.371592,42.218729,SOLAR DAPHNE,5710
81294606900018,20251,PANCHERACCIA,9.371592,42.218729,CORSICA SOLE 11,5499
81296101900021,20290,BORGO,9.457523,42.574093,ARELEC,5710
81296324700018,20217,OLCANI,9.372667,42.808192,S.A.F. OLCANI,5499
81298589300013,20200,BASTIA,9.444062,42.703322,DOLESI,5710
81298589300021,20200,BASTIA,9.450127,42.703179,DOLESI,5710
81299083600270,20600,FURIANI,9.436218,42.648943,VIAL RESEAU,5710
81300277100018,20270,ALERIA,9.454496,42.084736,SOCIETE INSULAIRE DE METHANISATION DES DECHETS,5710
81302520200017,20222,BRANDO,9.473356,42.775045,SM INIZIO,5499
81302520200025,20222,BRANDO,9.473356,42.775045,SM INIZIO,5499
81308008200015,20218,MOROSAGLIA,9.205714,42.458592,FIORI DI MARI,5710
81308098300022,20200,BASTIA,9.448821,42.702446,CAREMA,5710
81308131200015,20240,GHISONACCIA,9.432016,42.004688,AUTO ECOLE MICHELI,5710
81308131200023,20270,ALERIA,9.513296,42.114914,AUTO ECOLE MICHELI,5710
81308131200031,20243,PRUNELLI-DI-FIUMORBO,9.400998,41.99848,AUTO ECOLE MICHELI,5710
81308351600019,20226,PALASCA,9.023591,42.626457,TRIMEL'EC,5710
81308788900016,20620,BIGUGLIA,9.440345,42.600454,GROUPE EVANGELISTA,5710
81309920700017,20242,VEZZANI,9.292213,42.157489,ACTIV' ENR CORSICA,5710
81309937100011,20600,FURIANI,9.443146,42.649206,FIURINU,5710
81310183900021,20242,VEZZANI,9.246067,42.171558,PADULA 20,5710
81311929400029,20200,BASTIA,9.439057,42.663623,3A AUTOMOBILES,5710
81313784100017,20230,POGGIO-MEZZANA,9.530446,42.395536,ISTELLIA,5710
81330169400010,20290,BORGO,9.487681,42.608555,N.J.C.,5499
81332633700017,20200,VILLE-DI-PIETRABUGNO,9.427392,42.715973,MYEVENT,5710
81333368900012,20290,LUCCIANA,9.459478,42.533201,VIA CASA,5499
81333727600014,20242,VEZZANI,9.292213,42.157489,MER ET MONTAGNE,5710
81333770600010,20230,SANTA-LUCIA-DI-MORIANI,9.529028,42.393265,MVF,5499
81333770600028,20200,BASTIA,9.452419,42.704064,MVF,5499
81334930500074,20240,SOLARO,9.397363,41.884322,REATON,5710
81334930500132,20240,SOLARO,9.397363,41.884322,REATON,5710
81335126900010,20240,GHISONACCIA,9.401275,42.024777,SAS BIJOUTERIE ANDREANI,5710
81335126900028,20240,GHISONACCIA,9.408654,42.019512,SAS BIJOUTERIE ANDREANI,5710
81335794400012,20220,L'ILE ROUSSE,8.933938,42.631821,SOTRABAT ETANCHEITE,5710
81337568000010,20200,BASTIA,9.434939,42.680593,FRALIANTZ,5499
81337568000028,20200,BASTIA,9.449027,42.695656,FRALIANTZ,5499
81342682200025,20230,SAN NICOLAO,9.530499,42.375652,MEDICA LOGIS,5710
81349071100021,20237,FICAJA,9.377812,42.421448,RT ENVIRONNEMENT,5710
81349088500015,20218,MOROSAGLIA,9.205972,42.465531,SMARTEC',5710
81350057600018,20220,L'ILE ROUSSE,8.929981,42.63122,MANON,5499
81353827900015,20290,BORGO,9.457523,42.574093,SO LA CO,5710
81354729600018,20260,CALVI,8.734232,42.561226,CASA DI PANAMA,5499
81354729600059,20220,L'ILE ROUSSE,8.938101,42.635546,CASA DI PANAMA,5499
81356325100012,20243,PRUNELLI-DI-FIUMORBO,9.399955,41.99452,FIUMORBO AGRI PRO,5499
81358128700014,20243,PRUNELLI-DI-FIUMORBO,9.399328,42.000178,MT POSE SASU,5710
81359179900016,20220,MONTICELLO,8.956927,42.632811,LIMA RODRIGUES,5499
81364504100019,20200,SANTA-MARIA-DI-LOTA,-4.5180382,48.3716748,CORSE ASSURANCES CONSEILS,5499
81366977700019,20250,CORTE,9.155351,42.302446,CORTI NETTOYAGE,5710
81367187200014,20290,BORGO,9.434462,42.589574,CORSICA VERDE 4,5710
81367187200022,20600,FURIANI,9.426735,42.657457,CORSICA VERDE 4,5710
81367187200030,20600,FURIANI,9.441717,42.653647,CORSICA VERDE 4,5710
81367187200048,20290,LUCCIANA,9.449556,42.532565,CORSICA VERDE 4,5710
81367187200063,20240,GHISONACCIA,9.408654,42.019512,CORSICA VERDE 4,5710
81367187200071,20600,FURIANI,9.443371,42.654223,CORSICA VERDE 4,5710
81367187200089,20600,FURIANI,9.449752,42.649766,CORSICA VERDE 4,5710
81367187200097,20250,CORTE,9.167013,42.302495,CORSICA VERDE 4,5710
81367187200105,20290,BORGO,9.434462,42.589574,CORSICA VERDE 4,5710
81367187200113,20221,CERVIONE,9.516308,42.321036,CORSICA VERDE 4,5710
81367187200121,20213,PENTA-DI-CASINCA,9.500373,42.459941,CORSICA VERDE 4,5710
81367187200139,20240,GHISONACCIA,9.453991,42.000442,CORSICA VERDE 4,5710
81367187200147,20620,BIGUGLIA,9.440345,42.600454,CORSICA VERDE 4,5710
81367187200154,20220,ALGAJOLA,8.857392,42.604819,CORSICA VERDE 4,5710
81367187200162,20260,CALVI,8.800694,42.5381,CORSICA VERDE 4,5710
81367187200170,20218,MOROSAGLIA,9.205972,42.465531,CORSICA VERDE 4,5710
81367187200188,20218,CASTIFAO,9.119031,42.526134,CORSICA VERDE 4,5710
81367187200196,20250,CORTE,9.149326,42.305018,CORSICA VERDE 4,5710
81367187200204,20600,FURIANI,9.440889,42.649818,CORSICA VERDE 4,5710
81367187200212,20260,CALVI,8.790034,42.531251,CORSICA VERDE 4,5710
81367187200220,20250,CORTE,9.159966,42.31533,CORSICA VERDE 4,5710
81367187200238,20250,CORTE,9.167013,42.302495,CORSICA VERDE 4,5710
81367187200279,20250,CORTE,9.167013,42.302495,CORSICA VERDE 4,5710
81367187200287,20290,BORGO,9.44204,42.591524,CORSICA VERDE 4,5710
81367187200295,20213,PENTA-DI-CASINCA,9.504074,42.459815,CORSICA VERDE 4,5710
81367187200303,20236,OMESSA,9.191835,42.400981,CORSICA VERDE 4,5710
81367187200311,20259,OLMI-CAPPELLA,9.020243,42.520455,CORSICA VERDE 4,5710
81368518700011,20290,BORGO,9.434462,42.589574,CORSICA VERDE 5,5710
81368518700029,20290,BORGO,9.447421,42.567391,CORSICA VERDE 5,5710
81368518700037,20290,LUCCIANA,9.492951,42.544507,CORSICA VERDE 5,5710
81368521100019,20620,BIGUGLIA,9.449973,42.598271,DEMATCO,5499
81368586400023,20200,BASTIA,9.453749,42.70439,MEDITERRANEENNE DE CONSIGNATION ET DE MANUTENTION,5710
81370345100019,20620,BIGUGLIA,9.435369,42.595011,SG PROMOTION,5710
81371856600017,20260,CALVI,8.757798,42.568111,LA VISTA,5710
81372073700028,20221,CERVIONE,9.491399,42.327336,M.C.A ELECTRICITE,5710
81373533900018,20620,BIGUGLIA,9.438081,42.596575,MODELIA,5710
81373757400018,20213,PENTA-DI-CASINCA,9.460199,42.462275,G ELEC 2B,5710
81375514700036,20200,BASTIA,9.450374,42.698572,JEAN YVES JASSOIS ARCHITECTE,5710
81375751500016,20215,VENZOLASCA,9.501177,42.509792,K.J.C,5710
81376962700015,20228,LURI,9.437769,42.897214,TERRA CAP,5710
81381412600021,20200,BASTIA,9.440803,42.704991,CORSE ASPIRATION - AZUR ASPIRATION,5710
81384092300029,20250,CORTE,9.150475,42.303228,CORSE VINI SERVICE,5710
81387270200010,20200,BASTIA,9.44358,42.703347,PHARMACIE DU FANGO,5785
81391998200013,20200,BASTIA,9.448821,42.702446,SOCIETE D'EXPLOITATION BRASSERIE DE LA GARE,5499
81393598800028,20200,BASTIA,9.425197,42.686425,HIYA,5710
81393826300015,20290,BORGO,9.439797,42.565082,M V P,5710
81394281000025,20200,SAN-MARTINO-DI-LOTA,9.452859,42.722803,SOCIETE VTC 2B,5710
81396230500013,20200,BASTIA,9.449435,42.702892,PNS ENTRETIEN,5710
81407197300014,20225,FELICETO,9.1320757,41.4898222,DISTRIBUTION DEPANNAGE CORSE,5710
81409100500037,20620,BIGUGLIA,9.430273,42.626222,CODISCO,5710
81411422900010,20220,PIGNA,8.88511,42.606138,A CASARELLA,5499
81415366400010,20243,PRUNELLI-DI-FIUMORBO,9.400998,41.99848,WEB2.0 MADE IN CORSICA,5710
81415689900019,20231,VENACO,9.137095,42.214087,PHARMACIE DU VENACAIS,5499
81417656600010,20200,BASTIA,9.451238,42.702955,ALADINO,5710
81417733300014,20290,BORGO,9.457523,42.574093,SAS MJC 33,5710
81417988300016,20240,VENTISERI,9.389199,41.924857,CONTROLE TECHNIQUE AUTOMOBILE DI U TRAVU,5710
81422816900029,20200,BASTIA,9.451372,42.696594,HOME,5710
81422846600011,20219,VIVARIO,9.134867,42.129331,LE VIZZAVONA,5710
81423029800014,20250,CORTE,9.14975,42.311895,SGIO,5710
81423029800030,20213,PENTA-DI-CASINCA,9.497218,42.454852,SGIO,5710
81423029800048,20250,CORTE,9.158329,42.305234,SGIO,5710
81424368900035,20600,FURIANI,9.417183,42.652366,LES PRIMEURS 2B,5710
81426746400018,20220,L'ILE ROUSSE,8.940882,42.632071,CBPAR2,5710
81428306500047,20290,BORGO,9.443395,42.562932,EUREKA ENERGIES,5499
81428306500054,20213,SORBO-OCAGNANO,9.479245,42.485419,EUREKA ENERGIES,5499
81428308100010,20218,PIEDIGRIGGIO,9.172743,42.447842,ISULA FACADE,5499
81428560700010,20220,L'ILE-ROUSSE,8.930975,42.629623,SOCIETE NOUVELLE SEEHC,5710
81429182900020,20290,BORGO,9.434462,42.589574,CORSICA CONSTRUCTION,5710
81430418400017,20251,PANCHERACCIA,9.371592,42.218729,SOLAR UCCIANI II,5499
81433505500012,20200,BASTIA,9.448619,42.696889,KIDDY,5710
81434007100012,20243,PRUNELLI-DI-FIUMORBO,9.403285,41.9976,CORSE PISCINE POLYESTER,5499
81434053500016,20600,FURIANI,9.417183,42.652366,AC CONSTRUCTION,5499
81439340100017,20220,L'ILE ROUSSE,8.923565,42.626631,C.B.H,5710
81442404000016,20290,BORGO,9.42927,42.559499,LUIGGI,5710
81442549200026,20220,MONTICELLO,8.961819,42.621851,SPASIMATA,5499
81445125800010,20200,BASTIA,9.451896,42.693241,#BPBE,5710
81445157100016,20290,LUCCIANA,9.492951,42.544507,CARTA VANPEPERSTRAETE,5710
81446734600015,20620,BIGUGLIA,9.437343,42.630035,TRUCK SERVICES,5710
81452731300013,20215,VESCOVATO,4.4448538,44.9237568,SOCIETE ANIMATION PRESTATION,5499
81452869100011,20220,MONTICELLO,8.958511,42.632525,O.M CONSTRUCTION,5499
81454513300013,20213,SORBO-OCAGNANO,9.48873,42.482742,CORSEA SANT'AMBROGGIO,5710
81455520700038,20620,BIGUGLIA,9.438764,42.627934,RICHARD MOBILITE,5710
81455769000017,20215,VESCOVATO,9.463689,42.498798,S.A.S U SPUNTINU,5710
81455769000025,20213,CASTELLARE-DI-CASINCA,9.373033,41.6752839,S.A.S U SPUNTINU,5710
81460038300016,20600,FURIANI,9.426421,42.647482,PIMENTO PROD,5710
81463246900015,20200,BASTIA,9.452664,42.708454,BRUBECK FRANCE,5710
81463305300016,20290,BORGO,9.441432,42.562317,MCFRANCI,5710
81463441600014,20251,PANCHERACCIA,9.371592,42.218729,CS SOLAIRE ST QUENTIN,5710
81463527200010,20251,PANCHERACCIA,9.371592,42.218729,CORSICA SOLE 12,5499
81465356400033,20200,BASTIA,9.442914,42.662972,BET NRGIA,5499
81465409100036,20200,BASTIA,9.442914,42.662972,GROUPE BALDASSARI,5710
81465461200021,20200,BASTIA,9.433954,42.68994,CORSICA SOLE GESTION,5710
81465476000010,20251,PANCHERACCIA,9.371592,42.218729,FERME SOLAIRE PICARREAU,5710
81466337300011,20240,GHISONACCIA,9.432016,42.004688,HELIOS DI CORSICA,5710
81467469300027,20213,PENTA-DI-CASINCA,9.504074,42.459815,ALTA CIMA 2B,5710
81469874200016,20200,BASTIA,9.449752,42.697199,ORAC,5499
81477636500029,20221,SANTA-MARIA-POGGIO,9.531699,42.351214,CASA E NATURA,5710
81479089500027,20237,FICAJA,8.7045864,42.2667911,HERCAN,5710
81479287500027,20200,BASTIA,9.450711,42.698288,BRAL HOLDING,5499
81479365900032,20600,BASTIA,9.443979,42.682121,PUNTILE,5710
81482696200031,20220,L'ILE-ROUSSE,8.929981,42.63122,ACCESS FROID SERVICES,5710
81483068300011,20240,GHISONACCIA,9.449711,42.069525,PLAQUE ET OSSATURE,5710
81486876600019,20200,BASTIA,9.449855,42.708902,ACFB,5499
81486893100019,20230,SAN-NICOLAO,9.526545,42.369702,CORS'SOLAR SAS,5710
81488990300013,20220,MONTICELLO,8.955376,42.623231,HALL24,5710
81490188000025,20256,CORBARA,8.9013,42.617469,GF DISTRIBUTION,5499
81490214400017,20620,BIGUGLIA,9.438978,42.627566,MATPROBA,5710
81490328200022,20600,FURIANI,9.43033,42.66345,2F B L,5499
81492520200016,20260,CALVI,8.75758,42.557808,D'ICI ET D'AILLEURS SAS,5710
81492592100011,20200,BASTIA,9.44985,42.693135,EPICERIE DE LA CITADELLE,5499
81492969100024,20620,BIGUGLIA,9.43841,42.628076,CMB MAREE,5710
81492977400028,20220,SANTA-REPARATA-DI-BALAGNA,8.925659,42.60238,RIEDI DISTRIBUTION,5710
81498631100011,20260,CALVI,8.734232,42.561226,LE SAINT ERASME,5499
81501383400024,20217,SAINT-FLORENT,9.300348,42.681042,MATHYS,5710
81501412100033,20218,URTACA,9.147899,42.620907,FG INVEST,5710
81503682700146,20260,CALVI,8.801583,42.555688,ETABLISSEMENTS JUNG MASSARONI,5710
81503682700153,20290,BORGO,9.457523,42.574093,ETABLISSEMENTS JUNG MASSARONI,5710
81508249000021,20200,BASTIA,9.449223,42.701905,SCL,5499
81515226900016,20200,BASTIA,9.433733,42.681771,V2 DECORATION,5710
81516283900022,20200,BASTIA,9.452326,42.696565,MORELLI,5710
81518301700046,20200,BASTIA,9.45175,42.696592,COMUNIK.PROD,5710
81518445200010,20200,BASTIA,9.449411,42.70095,S.E.F,5499
81518445200028,20200,BASTIA,9.449332,42.700259,S.E.F,5499
81518552500020,20620,BIGUGLIA,9.435369,42.595011,D.B.S MACONNERIE,5499
81519941900012,20250,CORTE,9.150475,42.303228,HOTEL CASA DI A RESTONICA,5710
81519941900020,20250,CORTE,9.148419,42.300869,HOTEL CASA DI A RESTONICA,5710
81521119800016,20290,BORGO,9.498859,42.597138,KURNOS STAMPA,5710
81522729300025,20260,CALVI,8.800694,42.5381,S.W. LA CARROSSERIE LA CALVAISE,5710
81524385200093,20200,BASTIA,9.453511,42.707976,CORSICA LINEA,5710
81525223400019,20213,SORBO-OCAGNANO,9.479245,42.485419,L'OREZZINCA INVEST,5710
81525376000038,20600,FURIANI,9.440908,42.649239,TROFE AUTO,5710
81526471800025,20200,BASTIA,9.450024,42.701405,SAJEMAD,5499
81529406100016,20230,SAN-NICOLAO,9.512136,42.371038,L.V CONSEIL,5499
81529492100011,20230,TALASANI,9.517322,42.428593,AREA EQUIPEMENT,5499
81529492100029,20213,PENTA-DI-CASINCA,9.497218,42.454852,AREA EQUIPEMENT,5499
81530948900012,20620,BIGUGLIA,9.440345,42.600454,RIZZA CARROSSERIE,5499
81531376200016,20220,ALGAJOLA,8.859057,42.607648,MECA DD,5499
81531376200024,20220,SANTA-REPARATA-DI-BALAGNA,8.931826,42.601297,MECA DD,5499
81534029400017,20233,SISCO,9.483814,42.808771,SAS OLMICCIA,5710
81537624900018,20600,FURIANI,9.417183,42.652366,LA RESIDENCE DU SOLEIL,5499
81740248000013,20270,TALLONE,9.460649,42.206143,DOMAINE CRISTIANI,5710
81744761800049,20250,CORTE,9.150284,42.307985,CABINET PANTALACCI,5710
81746669100018,20232,OLETTA,9.313814,42.665702,MC-BAT,5710
81746889500013,20200,BASTIA,9.451191,42.69311,DRAGON D'ACHILLE,5499
81746995000023,20213,SORBO-OCAGNANO,9.479245,42.485419,SUNBALLEIN,5710
81747449700010,20270,ALERIA,-0.123874,46.2285837,T.F.G,5710
81747607000054,20240,GHISONACCIA,9.422958,42.043757,"""JOSEPHINE B""",5710
81747607000062,20240,GHISONACCIA,9.405622,42.015106,"""JOSEPHINE B""",5710
81747607000070,20240,GHISONACCIA,3.277105,48.2185122,"""JOSEPHINE B""",5710
81747607000088,20240,GHISONACCIA,2.4380145,48.5969,"""JOSEPHINE B""",5710
81749100400013,20228,LURI,9.408338,42.897529,ENTREPRISE CERVONI,5710
81751160300018,20218,MOLTIFAO,9.127018,42.47183,CASA RISTORI,5710
81751873100010,20200,VILLE-DI-PIETRABUGNO,9.453649,42.709579,CENTRE DE DYALISE SAINTE CATHERINE,5710
81753752500013,20228,LURI,9.474879,42.888917,TOMEI REMORQUAGE,5499
81754865400018,20200,SANTA-MARIA-DI-LOTA,9.442858,42.744671,CORSE NET INFOS,5710
81759164700018,20245,MANSO,8.801888,42.365119,SASU MANSOBAT,5710
81760754200013,20229,PIAZZOLE,9.399984,42.39427,SARL CYRNOS SERVICES PORTUAIRES,5499
81760754200021,20220,L'ILE ROUSSE,8.944969,42.633819,SARL CYRNOS SERVICES PORTUAIRES,5499
81761621200020,20221,SANTA-MARIA-POGGIO,9.510576,42.351787,ADP,5710
81767058100013,20243,PRUNELLI-DI-FIUMORBO,9.388885,41.98524,SANCHEZ ANTHONY,5710
81768947400036,20290,BORGO,9.442257,42.562348,3A SOLUTIONS,5710
81768969800014,20252,LENTO,9.262947,42.53136,DHTP,5499
81769025800030,20600,BASTIA,9.44123,42.662851,SO.CO.BAT,5499
81769773300027,20213,PENTA-DI-CASINCA,9.511389,42.443088,NOTA BENE,5710
81770287100010,20620,BIGUGLIA,9.428292,42.594269,MARIEM,5710
81775748700019,20220,L'ILE ROUSSE,8.930975,42.629623,U NEGOZIU,5710
81775787500015,20200,BASTIA,9.452013,42.704335,LA SIRENE,5499
81776694200020,20200,BASTIA,9.452304,42.696948,LEMAMA,5710
81776694200046,20290,BORGO,9.494371,42.5996,LEMAMA,5710
81776958100015,20200,BASTIA,9.45017,42.69482,LIBERO CONSTRUCTIONS,5499
81778271700034,20200,BASTIA,9.436211,42.669338,AZUR C.J.,5499
81778670000010,20290,BORGO,9.457523,42.574093,MISSAGHJU PRODUCTION,5499
81784781700019,20290,BORGO,9.441365,42.557816,SASU IMPRIMERIE PASQUALINI,5710
81786123000016,20290,BORGO,9.439714,42.581373,Z2BOIS,5710
81786764100216,20200,BASTIA,9.44985,42.693135,WEBFORCE3,5710
81787402700011,20600,BASTIA,9.444744,42.678764,SAS LMD-IMPRESA,5710
81787402700029,20600,FURIANI,9.417183,42.652366,SAS LMD-IMPRESA,5710
81788003200013,20600,FURIANI,9.413422,42.658441,N.Y. 65,5710
81788206100010,20200,BASTIA,9.449527,42.698721,ATELIER MT,5499
81788582500023,20200,BASTIA,9.450411,42.701693,SARL PENTA 88,5499
81791186000010,20220,L'ILE-ROUSSE,8.930975,42.629623,LA ROTONDE,5710
81791807100025,20620,BIGUGLIA,9.440908,42.616466,CANI PIAGHJINCHI,5710
81792385700020,20290,BORGO,9.498445,42.595117,CUISINE ET SANTE,5710
81793869900029,20600,BASTIA,9.441,42.678774,BOUCHERIE DU MARCHE,5710
81793869900037,20600,BASTIA,9.441017,42.679206,BOUCHERIE DU MARCHE,5710
81799429600025,20620,BIGUGLIA,9.438764,42.627934,CAP-ISOLTECH,5710
81800914400010,20218,CASTINETA,-1.1676989,44.0766928,ENERGIE DI CORSICA,5710
81800914400028,20600,BASTIA,9.443979,42.682121,ENERGIE DI CORSICA,5710
81801507500018,20290,BORGO,9.457523,42.574093,PMTP CONSTRUCTIONS 2B,5710
81803704600013,20220,ALGAJOLA,8.861894,42.608737,ROSSI L,5710
81804067700010,20213,PENTA-DI-CASINCA,9.513996,42.446226,ORTUCCIU,5710
81805368800011,20200,BASTIA,9.451307,42.70416,HOLDING PHI,5710
81805380300016,20290,BORGO,9.441483,42.559597,LES P'TITES CANAILLES,5499
81805806700021,20220,MONTICELLO,8.953132,42.617521,FLORIMPORT,5499
81806019600016,20200,BASTIA,9.450789,42.696613,A CASA DI GHJULIA,5710
81808861900015,20220,L'ILE-ROUSSE,8.929981,42.63122,ADRE LEGRAND BUREAU D'ETUDE,5710
81808861900023,20220,L'ILE-ROUSSE,8.930975,42.629623,ADRE LEGRAND BUREAU D'ETUDE,5710
81811870500016,20270,ALERIA,9.508112,42.121291,DOMAINE CASANOVA,5710
81811909100028,20250,CORTE,9.150091,42.308137,L'ALZATU,5499
81812106300023,20290,BORGO,9.443435,42.591278,ODYSSEE,5499
81812151900016,20287,MERIA,9.466357,42.905367,ARIA MARINA,5710
81817886500015,20240,GHISONACCIA,9.422958,42.043757,LE PETIT MARCHE,5710
81818689200019,20600,BASTIA,9.438664,42.668358,CASAPROM INVESTISSEMENTS,5710
81822562500016,20200,BASTIA,9.451951,42.692684,VILLA MONSERATO,5710
81822883500018,20290,LUCCIANA,9.449556,42.532565,NITRO BIKE,5710
81824203400010,20220,SANTA-REPARATA-DI-BALAGNA,8.924625,42.60859,PLACE AU DESIGN,5710
81824530000012,20232,VALLECALLE,4.39087,45.4547668,CORSICA SANTE,5710
81824530000046,20620,BIGUGLIA,9.427212,42.59163,CORSICA SANTE,5710
81824530000053,20620,BIGUGLIA,9.436275,42.63324,CORSICA SANTE,5710
81826976300012,20260,CALVI,8.750775,42.560096,SOCIETE CORSE TEXTILE,5499
81827395500018,20253,BARBAGGIO,9.368432,42.684102,DOMAINE MARENGO,5710
81827874900036,20220,SANTA-REPARATA-DI-BALAGNA,8.923037,42.601861,EVASIONE,5499
81828785600046,20620,BIGUGLIA,9.438978,42.627566,FIDELISE,5710
81830511200026,20200,BASTIA,9.447885,42.696397,CORSE BODY,5710
81830554200024,20225,FELICETO,8.93526,42.54688,HESTIA,5499
81831888300019,20290,BORGO,9.422864,42.553772,SOCIETE D'EXPLOITATION DE L'HOTEL PORETTA,5710
81832152300016,20240,SOLARO,9.397363,41.884322,DMT MACONNERIE,5710
81833743800035,20220,AREGNO,8.871951,42.593018,BALAGNE BATIMENT,5710
81833821200025,20200,BASTIA,9.449799,42.698103,LCP INVEST,5499
81834220600013,20200,SAN-MARTINO-DI-LOTA,9.455131,42.720355,DONDON,5710
81834261000024,20250,CORTE,9.150441,42.307527,CPC 24,5710
81835593500011,20270,ALERIA,9.51203,42.112916,L'ORU BIANCU - I FRATELLI ORSINI,5710
81835616400033,20600,FURIANI,9.443569,42.658371,FMO HOLDING,5710
81837116300010,20240,GHISONACCIA,9.408654,42.019512,SEGEM,5710
81837181700029,20250,CORTE,9.150584,42.306746,MATTEI IMMOBILIER,5710
81839946100016,20214,MONTEGROSSO,-1.1676989,44.0766928,ALARME SERVICE SAS,5710
81840169700011,20240,VENTISERI,9.378301,41.964899,AGAVEZZA,5710
81840797500015,20290,BORGO,9.441954,42.592862,LES JARDINS DE PALAGACCIO,5499
81845086800034,20200,BASTIA,9.449941,42.698584,BRASSERIE AMPHITHEATRE,5499
81846794600013,20213,SORBO-OCAGNANO,9.479245,42.485419,CASA PRO CONCEPT,5710
81847601200021,20250,CORTE,9.165058,42.300142,CARPE DIEM,5710
81847995800030,20260,CALVI,8.760438,42.567779,STE CTI 13,5710
81853550200020,20290,LUCCIANA,9.473243,42.54148,CALLYSTHE,5710
81853797900010,20620,BIGUGLIA,9.435369,42.595011,CONSTRUCT'ISULA,5710
81856276100010,20240,GHISONACCIA,-1.7742032,46.4912046,VANNI.O,5499
81856547500014,20260,CALVI,8.756713,42.566521,J.D.C.,5710
81856547500022,20260,CALVI,8.757744,42.566448,J.D.C.,5710
81856547500030,20260,CALVI,8.757103,42.566679,J.D.C.,5710
81857624100017,20620,BIGUGLIA,9.435151,42.593371,PRO CONSULT,5499
81859142200014,20260,CALVI,8.759589,42.545619,ATRIA,5499
81859142200022,20260,CALVI,8.754865,42.563705,ATRIA,5499
81859749400017,20620,BIGUGLIA,9.432965,42.623193,L'ATELIER DE LA PIERRE,5710
81861884500015,20260,CALVI,8.79963,42.541862,AGH,5499
81862242500028,20250,CORTE,9.155339,42.301584,TRT MOTORSPORT,5710
81864732300018,20222,BRANDO,9.465696,42.77754,BEAUCHEZSOI,5710
81865263800037,20620,BIGUGLIA,9.430575,42.621578,SATERI.AM,5710
81865587000017,20253,PATRIMONIO,9.362717,42.696546,RESTAURANT DU VIGNOBLE,5499
81867677700019,20200,BASTIA,9.436263,42.698301,CORSE EVALUATION EXPERTISE CASANOVA,5710
81868027400011,20260,CALVI,8.75758,42.557808,EXPERT IMMO,5710
81868391400019,20240,GHISONACCIA,9.407691,42.01461,EG&C,5710
81868703000010,20220,L'ILE-ROUSSE,8.938454,42.635157,REZZA INVESTISSEMENTS,5710
81871464400023,20215,VESCOVATO,9.463689,42.498798,ARMUNIA,5710
81873343800027,20620,BIGUGLIA,9.424902,42.63048,HO,5710
81873550800025,20213,CASTELLARE-DI-CASINCA,9.496581,42.463708,3D SPIRIT PARIS,5499
